avgTemp,minTemp,maxTemp,rainfall,price
16.9,12.4,21.9,0.0,2944.0
17.9,9.7,26.1,0.0,2933.0
19.9,12.1,27.6,0.0,2918.0
20.7,14.1,28.5,0.0,2890.0
21.7,14.2,30.1,0.0,2874.0
21.5,15.7,28.6,0.0,2874.0
21.8,16.9,27.0,0.0,2874.0
19.5,17.6,22.2,51.8,2864.0
19.5,17.3,22.1,26.1,2859.0
18.5,15.9,21.3,0.5,2842.0
19.8,14.5,26.5,0.0,2777.0
19.6,13.2,26.3,0.0,2770.0
19.6,15.4,25.3,0.0,2770.0
19.9,13.6,26.9,0.0,2770.0
20.1,14.2,26.6,0.0,2752.0
21.8,15.4,28.6,0.0,2734.0
22.3,16.4,28.9,0.0,2723.0
22.2,17.4,28.5,0.6,2723.0
22.2,17.8,28.1,0.2,2737.0
22.1,17.6,27.1,0.0,2737.0
22.5,17.7,27.8,0.0,2737.0
22.6,17.2,27.9,0.0,2737.0
21.0,18.5,24.7,4.8,2716.0
20.7,18.9,23.5,3.4,2691.0
22.3,19.3,26.5,0.1,2650.0
22.2,19.9,25.4,1.5,2659.0
24.0,20.0,29.2,0.1,2659.0
24.2,19.2,30.1,0.0,2659.0
24.0,20.0,28.6,1.0,2693.0
22.6,21.5,24.5,46.9,2706.0
23.4,20.3,28.2,20.1,2737.0
24.4,20.1,30.0,0.0,2775.0
23.8,20.8,28.1,0.4,2788.0
23.2,20.0,27.9,1.3,2788.0
21.6,19.5,24.8,2.9,2788.0
22.9,18.4,28.3,0.0,2773.0
22.6,19.4,27.2,6.5,2774.0
23.3,19.6,28.9,5.8,2741.0
23.3,19.5,28.3,3.5,2741.0
23.6,20.1,29.0,1.6,2741.0
24.5,19.5,30.3,0.1,2741.0
25.1,20.0,30.6,0.0,2741.0
25.4,21.1,30.6,0.0,2690.0
25.7,22.3,29.4,11.5,2683.0
25.7,22.4,29.6,18.6,2657.0
25.2,22.8,27.9,22.3,2659.0
23.8,21.9,26.3,51.5,2636.0
25.0,21.8,29.9,0.0,2636.0
24.4,22.2,27.3,19.3,2636.0
26.1,23.5,29.0,14.6,2676.0
27.0,24.4,30.7,1.7,2707.0
26.9,23.9,30.8,2.3,2693.0
26.8,23.6,30.7,5.0,2701.0
26.0,23.3,29.1,6.3,2694.0
26.2,23.5,30.3,18.4,2694.0
25.9,23.3,29.6,23.6,2694.0
26.0,23.4,29.7,14.2,2690.0
27.3,23.2,31.5,0.5,2726.0
26.4,23.8,29.8,8.5,2734.0
26.4,23.2,30.8,4.7,2763.0
26.6,22.4,31.8,0.4,2816.0
27.4,23.4,32.2,1.1,2816.0
27.2,24.2,31.0,1.3,2816.0
27.3,24.5,31.6,16.6,2878.0
26.3,24.5,28.4,17.3,2889.0
26.7,23.8,30.1,4.8,2942.0
26.7,22.6,31.7,0.0,3019.0
27.0,22.6,32.4,0.0,3075.0
26.5,22.2,31.8,0.1,3075.0
26.0,23.6,28.9,11.1,3075.0
27.4,24.2,31.6,5.2,3147.0
26.3,23.2,31.3,8.5,3303.0
27.0,24.1,31.0,12.9,3365.0
27.2,23.8,32.2,3.6,3376.0
27.0,24.6,30.6,3.7,3359.0
27.2,24.5,31.9,9.1,3359.0
27.4,24.6,32.1,7.6,3359.0
27.6,24.1,32.2,4.9,3369.0
27.6,23.7,32.9,9.8,3388.0
28.9,24.3,34.3,0.0,3426.0
29.7,25.9,34.6,0.0,3450.0
29.9,25.9,34.6,2.1,3535.0
28.4,24.6,33.8,6.4,3535.0
28.8,24.3,34.7,0.2,3535.0
28.9,24.6,34.5,0.2,3575.0
28.4,24.2,33.9,0.0,3698.0
28.2,23.8,33.7,0.0,3705.0
28.4,23.6,33.8,0.1,3705.0
28.4,24.1,34.0,0.5,3801.0
28.4,24.3,33.5,0.0,3801.0
28.7,24.4,34.1,0.7,3801.0
28.4,23.9,34.1,2.5,3924.0
27.6,23.1,33.5,0.6,4080.0
27.5,23.6,32.4,1.4,4225.0
27.8,24.5,33.0,6.6,4587.0
25.4,23.6,28.0,38.7,4696.0
24.7,21.9,28.2,31.0,4696.0
24.9,20.7,30.6,2.3,4696.0
24.9,20.6,30.9,0.1,4838.0
25.1,20.0,31.0,0.0,5046.0
25.4,21.1,30.7,0.0,5142.0
25.5,21.7,29.7,23.4,5189.0
25.1,22.1,29.6,4.7,5280.0
23.3,19.7,28.1,3.7,5280.0
22.9,18.8,28.3,0.0,5280.0
22.1,17.4,27.9,0.2,5256.0
20.2,16.5,24.4,0.0,5112.0
20.6,14.7,27.1,0.0,5015.0
20.1,15.4,24.4,0.0,4954.0
19.2,17.5,21.8,5.2,4804.0
20.5,17.0,25.5,1.6,4804.0
21.4,16.7,27.9,0.0,4804.0
21.7,16.7,27.7,0.0,4643.0
22.5,18.3,27.4,3.0,4529.0
22.3,19.9,25.5,9.9,4466.0
22.5,20.4,25.6,2.9,4564.0
24.2,20.7,28.7,14.4,4577.0
22.4,20.1,25.6,40.6,4577.0
22.7,18.1,28.9,0.0,4577.0
20.4,15.2,27.1,0.1,4441.0
21.0,14.4,28.9,0.0,4477.0
22.5,16.3,30.1,0.0,4477.0
22.4,17.3,28.6,0.0,4477.0
22.4,17.3,29.2,0.0,4477.0
22.9,18.0,29.5,0.0,4477.0
22.2,18.5,27.4,1.6,4477.0
22.1,17.2,28.0,0.0,4592.0
21.8,17.8,26.3,3.8,4537.0
19.6,16.2,24.2,1.1,4359.0
17.1,12.0,23.4,0.2,4044.0
17.2,10.3,24.6,0.0,3995.0
18.2,15.0,22.0,2.1,3995.0
18.8,17.1,20.6,26.8,3995.0
20.9,18.0,25.9,7.2,3930.0
20.8,16.7,26.5,0.5,3903.0
19.4,14.7,24.4,2.4,3829.0
16.1,10.7,22.8,0.1,3829.0
16.2,9.2,24.6,0.0,3708.0
18.5,11.2,25.6,0.0,3708.0
20.9,16.9,24.7,2.7,3708.0
22.5,19.5,26.9,0.9,3542.0
20.3,18.5,22.0,30.7,3497.0
20.0,16.8,24.7,0.6,3497.0
19.9,16.5,23.9,8.2,3068.0
18.8,13.1,23.6,0.3,3017.0
15.5,9.9,22.3,0.0,3017.0
15.8,9.3,23.8,0.0,3017.0
17.3,11.0,25.2,0.0,2883.0
14.4,10.5,19.6,5.8,2846.0
11.1,6.3,17.0,0.0,2812.0
11.1,5.3,18.3,0.0,2435.0
13.0,6.8,20.6,0.0,2349.0
14.3,8.6,20.5,0.0,2349.0
15.9,11.0,22.7,0.1,2349.0
14.9,10.1,21.2,0.0,2272.0
15.1,9.7,21.0,0.2,2233.0
15.4,10.6,21.8,0.0,2199.0
14.1,9.2,20.5,0.0,2303.0
10.9,6.4,17.0,0.0,2242.0
10.0,4.7,16.7,0.0,2242.0
10.1,3.9,18.3,0.0,2242.0
10.5,4.3,18.4,0.0,2250.0
12.2,5.4,19.6,0.3,2270.0
11.9,7.2,17.9,0.0,2286.0
12.0,6.6,19.8,0.0,2273.0
14.0,7.9,21.2,0.0,2288.0
14.1,10.2,18.4,2.0,2288.0
13.4,9.4,18.6,0.1,2288.0
12.0,7.6,17.9,0.3,2350.0
11.1,5.3,19.3,0.0,2303.0
12.3,7.5,17.3,0.9,2201.0
12.8,6.7,18.4,0.5,1976.0
9.3,3.6,16.0,0.0,1961.0
11.9,7.1,16.6,12.5,1961.0
9.3,4.2,15.0,0.6,1961.0
4.9,1.2,9.4,0.0,1870.0
4.6,-0.3,10.6,0.0,1870.0
4.7,-1.2,12.3,0.0,1870.0
6.5,0.6,11.5,0.5,1804.0
8.3,3.8,14.8,0.7,1796.0
7.2,1.4,14.7,0.5,1796.0
7.1,3.0,11.2,1.4,1796.0
3.2,0.7,6.5,1.4,1845.0
3.5,0.4,6.8,0.8,1858.0
3.4,-0.3,7.9,0.1,1887.0
3.8,-1.2,9.6,0.0,1935.0
5.0,-0.3,11.3,0.0,1935.0
6.1,0.6,13.1,0.0,1935.0
8.4,2.3,13.8,14.0,1935.0
7.5,3.3,12.7,12.6,1947.0
3.5,-0.8,8.0,0.3,2036.0
1.8,-2.0,6.4,6.7,1997.0
-1.3,-4.5,2.2,1.3,2111.0
1.1,-3.3,5.9,0.5,2164.0
3.9,-1.8,10.8,0.0,2164.0
4.5,-0.2,10.8,0.0,2164.0
4.0,-1.1,9.5,0.0,2200.0
5.0,0.4,11.0,0.0,2243.0
4.6,-0.2,11.6,0.0,2218.0
5.4,-0.1,10.5,0.0,2329.0
4.2,-0.2,9.3,0.0,2367.0
3.9,-1.3,10.5,0.0,2367.0
4.5,-1.0,11.6,0.0,2367.0
5.8,2.5,9.5,8.5,2394.0
3.0,0.4,6.0,1.2,2371.0
0.9,-1.7,4.0,2.2,2378.0
1.0,-4.8,5.7,3.1,2486.0
-2.4,-5.8,2.0,0.3,2447.0
-0.5,-6.2,4.4,0.3,2447.0
-1.2,-5.2,3.8,0.0,2447.0
-1.3,-6.1,3.2,0.0,2564.0
2.0,-2.5,6.3,1.7,2419.0
4.2,0.9,8.5,0.4,2409.0
-0.2,-3.3,2.9,1.2,2548.0
-0.9,-4.2,2.4,1.2,2541.0
-0.4,-4.3,4.7,0.1,2541.0
-0.8,-5.7,4.9,0.0,2541.0
0.3,-3.6,5.4,0.0,2578.0
-0.4,-5.5,6.8,0.1,2578.0
0.8,-5.4,7.2,0.0,2578.0
1.6,-1.5,5.3,0.3,2589.0
-2.4,-5.3,0.8,0.0,2562.0
-3.9,-8.0,0.8,0.1,2562.0
-1.7,-7.3,3.2,0.3,2562.0
2.8,-2.4,7.6,0.0,2514.0
4.1,-1.8,9.1,0.0,2514.0
4.8,-0.3,9.2,0.0,2514.0
2.6,-2.2,9.1,0.0,2515.0
2.6,-3.2,10.1,0.0,2515.0
1.5,-2.8,6.9,1.2,2515.0
0.7,-3.7,6.6,0.1,2515.0
0.2,-5.1,7.6,0.0,2530.0
1.9,-4.3,7.8,0.0,2490.0
2.1,-1.4,5.3,1.8,2429.0
-4.4,-8.1,-0.6,0.0,2412.0
-3.7,-9.6,2.0,0.0,2412.0
-0.8,-5.5,4.4,0.0,2412.0
-0.4,-5.1,5.3,0.0,2412.0
-3.9,-8.4,1.5,0.0,2375.0
-3.4,-9.3,3.4,0.0,2375.0
-2.3,-8.1,4.3,0.0,2375.0
-0.9,-6.6,5.2,0.0,2316.0
-0.1,-5.0,5.9,0.0,2316.0
-0.6,-4.6,3.9,0.0,2316.0
-1.7,-8.3,4.6,0.0,2316.0
1.0,-2.2,5.5,1.5,2276.0
-2.9,-5.5,-0.1,1.4,2303.0
-2.7,-8.0,3.4,0.0,2270.0
-1.0,-7.5,7.1,0.0,2254.0
4.0,-3.5,10.7,0.0,2231.0
6.2,1.4,10.6,1.9,2231.0
0.4,-4.1,5.6,0.2,2231.0
0.7,-7.0,8.9,0.0,2242.0
3.0,-3.1,9.3,0.1,2242.0
3.0,-6.4,11.5,0.7,2262.0
6.1,1.7,10.2,1.1,2262.0
3.1,-3.1,10.8,0.0,2262.0
7.5,1.0,13.4,6.0,2262.0
8.9,5.1,14.2,0.4,2262.0
1.8,-4.5,7.3,0.0,2250.0
-4.9,-8.1,-0.7,0.0,2250.0
-3.8,-8.1,1.4,0.0,2224.0
-0.5,-4.8,4.5,0.3,2233.0
2.6,-1.8,6.7,2.8,2232.0
2.2,0.4,4.6,3.2,2232.0
0.4,-1.3,3.3,3.2,2232.0
0.1,-2.6,3.4,2.2,2223.0
0.1,-4.2,5.3,0.6,2207.0
0.9,-3.3,6.5,0.4,2308.0
1.6,-2.7,6.0,2.1,2284.0
1.9,-1.6,6.0,0.2,2284.0
1.7,-4.1,8.9,0.0,2284.0
2.7,-3.9,10.1,0.0,2284.0
4.1,0.7,8.3,2.5,2292.0
2.4,-0.7,5.6,0.5,2251.0
1.6,-2.8,6.7,0.1,2254.0
1.5,-3.8,7.5,0.0,2218.0
1.1,-4.4,7.9,0.0,2215.0
1.8,-4.5,9.2,0.0,2215.0
2.9,-3.3,10.4,0.0,2215.0
4.2,-2.5,12.0,0.0,2231.0
5.6,-1.3,13.6,0.0,2188.0
6.2,1.2,11.5,4.1,2157.0
8.6,3.4,15.5,0.2,2131.0
7.1,3.1,11.8,0.1,2142.0
6.6,4.0,9.8,2.1,2142.0
5.0,0.4,10.5,0.6,2142.0
4.3,-2.4,11.6,0.0,2121.0
5.1,-1.1,11.4,0.2,2132.0
3.1,-0.7,8.0,0.7,2104.0
1.4,-4.1,6.5,0.0,2063.0
1.3,-3.8,6.3,0.0,2043.0
2.4,-3.2,8.2,0.0,2043.0
2.5,-1.5,7.2,1.3,2043.0
2.0,-4.4,8.8,0.0,2043.0
5.0,-3.6,13.6,0.0,2026.0
5.8,0.5,9.3,23.0,1973.0
4.2,1.4,7.6,8.8,1938.0
3.3,-0.9,8.4,0.3,1938.0
6.9,-1.4,14.1,0.0,1938.0
10.6,4.2,18.0,0.0,1938.0
12.4,3.8,20.1,1.3,1937.0
12.6,7.4,18.3,0.5,1890.0
9.0,5.8,12.6,0.1,1890.0
6.4,3.0,10.7,2.7,1918.0
5.0,0.5,10.4,0.0,1898.0
7.6,-1.0,15.6,0.0,1898.0
10.2,2.4,18.3,0.0,1898.0
11.2,2.2,18.1,0.0,1898.0
14.2,11.2,18.1,9.3,1888.0
13.8,9.5,19.0,8.9,1888.0
12.7,6.4,20.6,0.0,1893.0
15.7,7.6,24.1,0.0,1866.0
14.2,11.7,17.2,10.7,1866.0
12.7,8.2,18.0,3.8,1866.0
12.0,5.5,19.8,0.0,1907.0
13.2,5.3,21.8,0.0,1943.0
14.3,6.3,22.6,0.0,1968.0
10.7,5.0,18.1,4.9,1942.0
7.0,2.8,11.9,0.8,1942.0
6.2,1.2,12.3,0.6,1942.0
8.0,2.5,13.9,0.0,1942.0
11.6,3.9,19.2,0.0,1945.0
12.2,3.9,20.7,0.0,1936.0
12.9,4.9,20.9,0.0,1946.0
12.8,7.0,20.7,0.0,1965.0
12.3,7.8,17.8,0.1,1974.0
13.4,9.4,18.1,0.1,1974.0
13.5,8.5,19.3,2.4,1974.0
13.7,5.0,22.5,0.0,1996.0
16.0,7.5,23.6,0.0,2007.0
16.3,11.0,23.0,0.0,2052.0
13.4,7.7,20.5,12.5,2052.0
13.5,10.2,18.4,0.7,2018.0
12.5,9.1,16.3,0.0,2018.0
13.6,8.5,19.9,0.0,2018.0
15.0,8.3,21.9,0.0,1996.0
14.9,8.6,22.0,0.0,1997.0
15.4,6.7,24.2,0.0,1997.0
16.6,8.5,25.2,0.0,2060.0
17.1,8.4,25.8,0.0,2028.0
17.1,9.8,23.7,0.0,2028.0
15.6,13.3,18.8,12.1,2028.0
13.6,12.4,15.4,27.2,2016.0
14.2,12.1,17.0,23.2,2004.0
14.5,11.1,19.3,1.1,1998.0
16.3,10.0,23.0,0.0,1998.0
17.4,10.1,25.8,0.2,2022.0
14.4,9.0,20.9,0.0,2022.0
13.3,7.6,20.5,1.2,2022.0
11.6,6.3,17.2,0.1,2022.0
12.7,5.6,19.8,0.0,2022.0
15.3,6.2,22.7,0.3,2022.0
15.4,10.6,20.6,2.7,1998.0
15.5,8.3,23.4,0.0,2019.0
17.2,9.2,24.7,0.0,2019.0
17.3,11.1,23.2,18.5,2019.0
17.9,14.2,22.4,15.6,2011.0
20.1,12.0,27.4,0.0,2011.0
18.5,14.4,23.6,1.6,2011.0
18.6,14.0,24.5,0.0,2034.0
19.0,11.7,26.1,0.0,1708.0
18.7,12.1,25.9,0.0,1708.0
18.6,11.6,25.8,0.0,1708.0
19.4,11.8,26.8,0.0,1728.0
18.4,14.8,23.0,4.5,1759.0
18.4,13.2,24.7,0.0,1729.0
19.5,12.7,27.0,0.0,1701.0
19.2,15.4,24.1,0.0,1688.0
21.8,15.4,28.6,0.0,1688.0
20.5,17.6,25.0,7.7,1688.0
20.5,15.3,26.0,2.3,1689.0
22.0,13.5,29.5,0.0,1694.0
21.6,16.0,28.4,1.2,1702.0
22.8,15.5,31.1,0.0,1706.0
23.6,15.2,32.1,0.0,1738.0
24.3,16.3,32.4,0.0,1738.0
23.9,18.3,29.9,0.0,1738.0
20.9,18.0,24.2,5.9,1573.0
19.1,17.2,21.3,19.8,1571.0
21.1,18.3,25.3,3.1,1571.0
20.7,18.2,23.8,1.2,1607.0
21.4,16.5,27.4,0.0,1607.0
21.0,15.8,26.6,0.2,1607.0
20.6,17.9,25.0,0.7,1607.0
20.9,17.9,25.4,0.9,1594.0
21.0,18.0,25.4,4.0,1632.0
20.4,17.6,25.2,4.8,1647.0
19.4,16.0,24.3,7.2,1750.0
20.3,16.3,25.4,1.0,1762.0
22.1,16.7,28.2,0.0,1762.0
22.6,17.0,28.7,0.0,1762.0
23.3,17.4,29.6,0.0,1769.0
22.0,19.2,26.1,1.9,1791.0
22.5,17.9,28.3,0.3,1853.0
22.6,18.0,27.9,0.3,1915.0
22.2,18.3,26.7,1.4,1924.0
21.3,19.2,24.3,2.3,1924.0
21.9,18.4,26.5,5.9,1924.0
21.1,18.3,26.0,12.4,1917.0
21.8,18.0,27.0,2.5,1959.0
22.8,18.0,28.4,0.0,1993.0
23.7,19.0,29.3,0.0,2101.0
24.0,18.8,29.9,0.0,2112.0
24.0,19.9,29.3,0.8,2112.0
23.4,18.9,28.4,0.0,2112.0
23.7,19.4,29.5,1.7,2241.0
24.6,19.5,31.1,1.5,2249.0
23.1,20.1,27.5,7.7,2288.0
21.3,19.5,23.5,25.8,2314.0
23.6,20.2,28.7,0.9,2363.0
23.1,19.5,27.3,0.8,2363.0
21.5,19.5,24.1,8.0,2363.0
23.3,19.0,28.0,0.9,2388.0
25.0,21.5,29.1,4.2,2383.0
26.1,23.4,30.4,7.2,2382.0
26.9,23.2,32.0,0.0,2542.0
26.5,21.5,32.4,0.0,2554.0
24.7,20.8,29.2,0.9,2554.0
24.0,20.9,28.4,8.0,2554.0
25.6,21.3,31.1,0.0,2518.0
24.4,21.3,28.5,2.0,2569.0
25.2,21.5,29.9,2.4,2569.0
24.3,21.7,27.6,7.7,2585.0
24.6,21.8,29.0,18.6,2641.0
25.9,22.5,31.0,9.2,2641.0
26.6,22.7,31.9,0.1,2641.0
26.7,22.4,31.7,0.0,2716.0
26.6,23.3,30.6,2.1,2753.0
26.1,23.2,29.7,10.7,2807.0
26.5,23.1,31.2,11.7,2844.0
27.9,24.2,32.6,8.8,2938.0
25.6,21.6,29.5,1.8,2938.0
23.8,19.1,29.8,0.2,2938.0
23.5,18.8,28.7,3.3,3006.0
24.5,20.6,29.4,2.7,3123.0
27.4,22.3,33.0,0.0,3113.0
27.7,23.8,34.2,5.5,3306.0
27.7,23.4,32.5,2.4,3306.0
27.0,24.0,30.6,46.0,3306.0
25.2,23.7,27.2,35.2,3306.0
24.9,23.7,27.0,9.1,3373.0
26.9,23.8,31.5,1.2,3400.0
26.0,22.9,29.9,5.8,3431.0
23.0,21.2,26.0,17.6,3431.0
23.6,20.4,27.4,3.9,3413.0
24.5,20.8,28.4,1.9,3413.0
23.4,20.6,28.0,21.6,3413.0
23.5,19.3,28.7,0.4,3394.0
24.7,19.9,30.4,0.0,3356.0
23.1,20.7,26.7,2.5,3487.0
21.0,19.5,22.8,18.2,3456.0
23.4,20.3,27.8,3.6,3456.0
24.3,20.7,29.4,0.2,3456.0
22.7,20.4,25.9,19.6,3456.0
21.6,19.8,23.9,56.9,3417.0
22.9,21.1,26.1,12.2,3342.0
23.4,21.5,26.3,13.3,3331.0
23.8,21.5,27.4,37.7,3301.0
24.4,20.4,29.5,0.9,3295.0
24.5,20.6,29.8,0.0,3295.0
24.2,21.1,28.4,5.7,3295.0
23.4,21.9,25.8,40.1,3335.0
24.2,21.3,28.6,5.6,3354.0
22.6,19.8,26.1,1.8,3386.0
22.1,18.8,26.6,1.2,3374.0
22.1,18.4,27.2,4.1,3404.0
21.9,17.3,27.5,0.0,3404.0
21.0,16.8,26.2,0.0,3404.0
22.2,16.8,28.3,0.1,3686.0
21.4,18.1,25.4,7.0,3621.0
21.5,19.0,24.4,31.7,3871.0
22.8,18.6,28.1,0.4,3998.0
23.0,17.7,29.7,0.0,3998.0
22.6,18.7,28.8,0.6,3998.0
22.9,17.7,29.4,0.0,3998.0
23.2,18.8,29.4,0.0,3998.0
22.2,17.5,28.2,0.0,3998.0
21.1,16.0,27.6,0.0,3998.0
21.5,15.8,28.2,0.0,4176.0
20.9,17.5,25.0,0.3,4229.0
21.5,16.8,27.3,0.2,4229.0
20.8,15.4,26.9,0.0,4229.0
21.7,17.7,27.6,0.1,4094.0
21.3,16.4,27.1,0.0,4094.0
20.0,17.1,24.3,2.4,3942.0
19.5,15.3,24.9,0.1,3744.0
18.6,13.5,25.1,0.0,3515.0
19.1,12.7,26.6,0.0,3515.0
19.2,13.6,26.1,0.1,3515.0
20.0,13.4,27.4,0.0,3511.0
20.6,15.1,26.5,8.2,3395.0
19.2,17.1,21.7,61.6,3330.0
20.2,16.0,26.2,0.3,3374.0
19.9,16.1,25.0,0.4,3374.0
20.2,15.1,26.3,0.1,3374.0
20.9,16.3,26.8,0.1,3374.0
19.9,18.0,22.1,4.9,3247.0
18.6,15.6,23.2,1.1,3185.0
18.3,14.9,23.3,0.0,3095.0
18.6,14.5,23.5,2.3,3017.0
17.2,12.7,21.8,0.2,3017.0
16.5,11.3,22.4,0.3,3017.0
16.2,10.9,22.2,0.0,3017.0
15.3,9.9,21.8,0.0,2938.0
15.0,8.9,22.7,0.0,2900.0
15.4,9.2,23.2,0.0,2890.0
16.4,10.2,24.3,0.0,2890.0
18.0,10.5,25.6,0.0,2728.0
18.5,13.4,24.9,0.0,2728.0
17.8,12.6,22.5,0.9,2728.0
16.4,11.4,20.4,14.0,2709.0
12.9,7.9,19.6,0.0,2632.0
12.7,6.7,20.2,0.0,2600.0
12.9,7.5,19.7,1.4,2585.0
12.0,4.7,21.0,0.0,2507.0
13.0,5.7,22.5,0.0,2507.0
15.1,7.1,22.8,0.0,2507.0
16.6,14.2,18.6,18.4,2440.0
15.9,13.2,18.8,41.6,2425.0
13.2,9.7,16.8,13.7,2432.0
12.5,7.7,19.3,0.0,2438.0
13.8,8.3,21.5,0.0,2410.0
14.6,9.3,23.1,0.0,2410.0
15.5,8.9,22.6,0.1,2410.0
12.5,6.8,18.5,0.0,2280.0
10.0,3.4,19.2,0.0,2263.0
11.2,4.6,20.0,0.0,2234.0
12.8,6.2,19.9,0.0,2282.0
12.9,11.1,15.1,23.6,2279.0
15.1,12.5,18.3,1.9,2279.0
12.3,8.7,15.6,2.0,2279.0
8.8,3.6,14.2,0.0,2296.0
9.2,2.6,17.8,0.0,2289.0
10.3,3.4,18.6,0.0,2199.0
12.3,7.5,18.9,0.1,2119.0
10.3,5.5,16.2,2.4,2091.0
11.2,7.7,15.4,0.5,2091.0
10.8,5.3,16.6,0.0,2091.0
8.6,2.6,17.2,0.0,2038.0
9.0,2.3,16.2,0.4,2079.0
8.6,3.3,12.9,2.2,2052.0
2.8,-0.3,6.4,0.1,1820.0
5.2,-0.5,11.3,0.2,1791.0
5.6,0.2,11.9,0.0,1791.0
7.7,3.2,14.0,0.2,1791.0
7.1,2.9,12.0,0.5,1837.0
5.4,0.6,12.0,0.0,1829.0
4.8,-1.7,13.1,0.0,1832.0
6.2,-0.2,14.8,0.0,1868.0
8.1,1.4,16.2,0.0,1889.0
9.3,3.7,15.8,1.0,1889.0
8.9,4.1,13.9,0.0,1889.0
9.7,8.1,11.5,28.1,1867.0
10.2,7.4,13.3,1.7,1853.0
9.4,5.5,14.9,0.1,1894.0
8.5,3.6,15.9,0.0,1937.0
9.5,5.2,12.6,5.9,1937.0
10.3,6.6,15.0,0.0,1937.0
9.9,6.8,11.9,9.5,1937.0
2.7,-3.1,10.7,1.8,1937.0
-2.6,-5.1,0.6,0.7,1937.0
0.7,-4.4,4.1,2.3,1937.0
-0.4,-3.4,3.1,1.6,1850.0
-3.1,-5.9,0.5,1.3,1782.0
-2.3,-6.3,1.9,0.2,1782.0
-1.4,-5.1,3.5,0.0,1782.0
0.2,-3.8,5.2,1.9,1825.0
-0.9,-6.1,5.8,0.0,1839.0
3.3,-2.3,7.8,0.4,1845.0
2.5,-1.9,6.1,0.2,1862.0
-0.2,-3.4,3.6,1.0,1862.0
-2.3,-5.2,0.8,0.7,1862.0
-1.6,-6.9,3.4,0.0,1862.0
2.0,-2.6,5.8,2.2,1899.0
-1.1,-6.0,4.2,5.0,1880.0
-6.0,-8.7,-3.2,1.9,1886.0
-5.3,-10.1,0.4,0.0,1910.0
-2.1,-9.2,3.1,0.6,1924.0
0.8,-3.4,5.1,2.0,1924.0
-3.3,-7.0,1.3,0.7,1924.0
-2.5,-8.0,2.7,0.5,1973.0
0.1,-5.9,5.9,0.0,1973.0
3.4,-1.1,9.0,0.2,1973.0
-0.3,-3.9,4.3,0.0,1973.0
-2.1,-6.8,4.1,0.0,1958.0
-1.1,-6.7,7.1,0.0,1958.0
-0.1,-5.6,5.1,0.0,1958.0
2.7,-1.7,8.0,0.0,1968.0
3.5,-1.7,9.9,0.0,1938.0
0.1,-4.1,4.7,0.9,1938.0
-4.9,-7.4,-1.9,0.5,1938.0
-3.8,-7.6,0.8,0.3,1957.0
-2.3,-9.3,4.3,0.0,1957.0
2.4,-2.6,9.8,0.0,1957.0
3.8,-2.7,10.1,4.1,1957.0
1.8,-3.3,7.1,4.7,1980.0
-3.0,-6.5,1.6,0.0,1957.0
-2.5,-7.8,3.3,0.0,1959.0
-0.2,-5.1,4.9,0.0,1936.0
1.0,-4.2,6.7,0.0,1936.0
1.0,-3.3,6.0,0.1,1936.0
-1.7,-6.5,4.8,0.0,1936.0
0.4,-6.5,7.9,0.0,1928.0
2.7,-0.2,5.9,0.4,1913.0
3.1,-1.3,9.1,0.2,1907.0
1.5,-2.6,5.3,0.3,1896.0
-0.9,-4.6,3.1,0.0,1896.0
0.0,-6.8,5.8,1.3,1896.0
2.7,-1.3,6.4,0.4,1896.0
0.4,-5.3,6.8,0.0,1889.0
2.9,-0.6,6.5,3.1,1875.0
3.1,0.5,6.3,1.9,1910.0
1.4,-2.7,6.8,0.0,1910.0
2.6,-1.9,8.8,0.0,1910.0
3.7,-1.3,7.8,3.8,1910.0
5.6,2.7,9.1,1.7,1912.0
